id,title,price,promo_price,url
,"Ноутбук HP Pavilion Gaming 15-ec2010ur, 3C8N3EA,  черный","
                                    122 610
                            ","
                                    55 890
                            ",
,"Ноутбук INFINIX Inbook X2, T097808,  серый","
                                    62 990
                            ","
                                    62 890
                            ",
,"Ноутбук INFINIX Inbook X2, T097805,  серый","
                                    54 990
                            ","
                                    171 960
                            ",
,"Ноутбук INFINIX Inbook X2, T097804,  голубой","
                                    54 990
                            ","
                                    109 890
                            ",
,"Ноутбук HP 255 G8, 2X7V8EA,  серебристый","
                                    47 820
                            ","
                                    118 890
                            ",
,"Ноутбук HP 15s-eq2090ur, 595M5EA,  серебристый","
                                    78 590
                            ","
                                    412 480
                            ",
,"Ноутбук Huawei MateBook 14, 53012NVN,  серый","
                                    112 300
                            ","
                                    237 040
                            ",
,"Ноутбук HP Omen 17-ck0049ur, 4E1D1EA,  черный","
                                    269 560
                            ","
                                    125 490
                            ",
,"Ноутбук HP Victus 16-e0089ur, 4E1T1EA,  синий","
                                    206 180
                            ","
                                    110 550
                            ",
,"Ноутбук HP 15s-eq2089ur, 595M4EA,  серебристый","
                                    125 810
                            ","
                                    145 420
                            ",
,"Ноутбук HP 15s-eq2018ur, 3B2U2EA,  серебристый","
                                    99 060
                            ","
                                    91 890
                            ",
,"Ноутбук HP Pavilion 15-eh1017ur, 3E3V0EA,  серебристый","
                                    84 950
                            ","
                                    49 240
                            ",
,"Ноутбук HP 15s-fq2120ur, 61R81EA,  серебристый","
                                    89 900
                            ","
                                    43 890
                            ",
,"Ноутбук HP 15s-eq2022ur, 3B2U6EA,  серебристый","
                                    63 360
                            ","
                                    45 890
                            ",
,"Ноутбук HP 14s-dq2030ur, 640Q0EA,  серебристый","
                                    43 990
                            ","
                                    28 890
                            ",
,"Ноутбук Huawei MateBook 14S, 53012MAU,  серый","
                                    119 990
                            ","
                                    106 800
                            ",
,"Ноутбук HP Pavilion Gaming 17-cd2062ur, 4E1N0EA,  черный/зеленый","
                                    142 620
                            ","
                                    23 890
                            ",
,"Ноутбук HP Omen 17-ck0026ur, 4E1T9EA,  черный","
                                    317 970
                            ","
                                    631 320
                            ",
,"Ноутбук Acer Aspire 3 A315-56-513B, NX.HS5ER.025,  черный","
                                    43 990
                            ","
                                    314 890
                            ",
,"Ноутбук MSI Prestige 14 A11SC-079RU, 9S7-14C511-079,  белый","
                                    119 990
                            ","
                                    87 890
                            ",
,"Ноутбук MSI GF63 Thin 11UC-217RU, 9S7-16R612-217,  черный","
                                    104 990
                            ","
                                    104 890
                            ",
,"Ноутбук Apple MacBook Pro, MKGT3RU/A,  серебристый","
                                    384 470
                            ","
                                    99 890
                            ",
,"Ноутбук MSI Bravo 15 B5DD-218XRU, 9S7-158K12-218,  черный","
                                    109 000
                            ","
                                    105 300
                            ",
,"Ноутбук MSI Bravo 15 B5DD-219XRU, 9S7-158K12-219,  черный","
                                    90 820
                            ","
                                    48 880
                            ",
,"Ноутбук DELL Vostro 3500, 3500-5841,  черный","
                                    49 990
                            ","
                                    51 890
                            ",
,"Ноутбук HP Omen 16-c0057ur, 5R9S0EA,  темно-серебристый","
                                    179 640
                            ","
                                    165 060
                            ",
,"Ноутбук iRU Калибр 15Y, 1657837,  черный","
                                    57 990
                            ","
                                    109 890
                            ",
,"Ноутбук iRU Калибр 15Y, 1657836,  черный","
                                    55 990
                            ","
                                    95 590
                            ",
,"Ноутбук iRU Калибр 15Y, 1657835,  черный","
                                    62 990
                            ","
                                    123 990
                            ",
,"Ноутбук ASUS ZenBook Duo UX482EGR-HY391W, 90NB0S51-M001H0,  синий","
                                    176 300
                            ","
                                    128 290
                            ",
,"Ноутбук ASUS Zenbook UX325EA-KG655W, 90NB0SL1-M00DH0,  серый","
                                    109 990
                            ","
                                    107 490
                            ",
,"Ноутбук-трансформер ASUS Zenbook 14 Flip OLED UP5401EA-KN119W, 90NB0V41-M006P0,  серый","
                                    118 990
                            ","
                                    98 890
                            ",
,"Ультрабук DELL XPS 17 9710, 9710-0642,  серебристый","
                                    422 890
                            ","
                                    83 890
                            ",
,"Ультрабук-трансформер DELL XPS 13 9310 2 in 1, 9310-9300,  серебристый","
                                    242 990
                            ","
                                    40 590
                            ",
,"Ноутбук MSI Bravo 15 B5DD-220RU, 9S7-158K12-220,  черный","
                                    125 590
                            ","
                                    50 690
                            ",
,"Ноутбук ASUS Vivobook Pro 14 OLED M3401QA-KM012W, 90NB0VZ2-M01130,  синий","
                                    111 100
                            ","
                                    159 890
                            ",
,"Ноутбук DELL G15 5510, G515-1335,  темно-серый","
                                    149 090
                            ","
                                    25 890
                            ",
,"Ноутбук DELL G15 5510, G515-1281,  темно-серый","
                                    91 990
                            ","
                                    29 890
                            ",
,"Ноутбук HP 15s-eq1275ur, 2X0M6EA,  серебристый","
                                    50 100
                            ","
                                    51 890
                            ",
,"Ноутбук HP 15s-fq2118ur, 61R80EA,  серебристый","
                                    116 360
                            ","
                                    86 890
                            ",
,"Ноутбук HP 15s-fq2115ur, 61R53EA,  серебристый","
                                    60 090
                            ","
                                    89 890
                            ",
,"Ноутбук HP 15s-eq1319ur, 3B2W7EA,  серый","
                                    43 990
                            ","
                                    105 890
                            ",
,"Ноутбук Lenovo IdeaPad 3 14ITL6, 82H7015YRU,  синий","
                                    45 990
                            ","
                                    58 490
                            ",
,"Ноутбук HP 15s-eq1129ur, 22V36EA,  серый","
                                    28 990
                            ","
                                    114 890
                            ",
,"Ультрабук Acer Swift X SFX14-41G-R2EU, NX.AC2ER.002,  золотистый","
                                    109 300
                            ","
                                    67 890
                            ",
,"Ноутбук Acer Aspire 1 A114-33-P9R1, NX.A7VER.00U,  серебристый","
                                    23 990
                            ","
                                    47 890
                            ",
,"Ноутбук Apple MacBook Pro, Z15H0007E,  серый космос","
                                    669 840
                            ","
                                    21 890
                            ",
,"Ноутбук Apple MacBook Pro, MK1E3RU/A,  серебристый","
                                    314 990
                            ","
                                    50 890
                            ",
,"Ноутбук ASUS Zenbook 13 OLED UX325EA-KG645W, 90NB0SL1-M00EA0,  серый","
                                    87 990
                            ","
                                    42 890
                            ",
,"Ультрабук Lenovo Yoga Slim7 Pro 14ACH5, 82MS00CHRU,  серебристый","
                                    104 990
                            ","
                                    46 890
                            ",
,"Ультрабук Lenovo Yoga Slim7 13ACN5, 82CY002SRU,  серый","
                                    99 990
                            ","
                                    36 890
                            ",
,"Ноутбук Acer Nitro 5 AN515-57-51A1, NH.QELER.007,  черный","
                                    107 960
                            ","
                                    114 890
                            ",
,"Ноутбук ASUS Vivobook Go 15 E510MA-BQ861W, 90NB0Q65-M000V0,  черный","
                                    50 110
                            ","
                                    85 890
                            ",
,"Ноутбук ASUS Expertbook B1500CEAE-BQ1757, 90NX0441-M21220,  черный","
                                    51 990
                            ","
                                    279 310
                            ",
,"Ноутбук Acer Predator Helios 300 PH317-55-56TK, NH.QB6ER.00A,  черный","
                                    169 230
                            ","
                                    89 990
                            ",
,"Ноутбук Acer Predator Helios 300 PH315-54-507H, NH.QC5ER.003,  черный","
                                    109 990
                            ","
                                    156 890
                            ",
,"Ноутбук MSI Modern 14 B11MOU-863RU, 9S7-14D334-863,  темно-серый","
                                    95 690
                            ","
                                    86 390
                            ",
,"Ноутбук MSI Prestige 14 A11SC-080RU, 9S7-14C511-080,  белый","
                                    124 090
                            ","
                                    116 890
                            ",
,"Ноутбук MSI Prestige 14 A11SC-079RU, 9S7-14C511-079,  белый","
                                    129 490
                            ","
                                    77 890
                            ",
,"Ноутбук MSI GF63 Thin 11UC-218XRU, 9S7-16R612-218,  черный","
                                    107 590
                            ","
                                    65 890
                            ",
,"Ноутбук MSI GF63 Thin 11UD-222XRU, 9S7-16R612-222,  черный","
                                    98 990
                            ","
                                    139 890
                            ",
,"Ноутбук HAIER U1520EM, U1520EM,  серебристый","
                                    19 990
                            ","
                                    113 890
                            ",
,"Ноутбук-трансформер Lenovo Yoga 6 13ALC6, 82ND00DERU,  синий","
                                    83 990
                            ","
                                    124 890
                            ",
,"Ноутбук HP 15s-eq1321ur, 3B2W9EA,  серый","
                                    40 690
                            ","
                                    119 190
                            ",
,"Ноутбук HP 15s-eq1322ur, 3B2X0EA,  серый","
                                    50 790
                            ","
                                    113 890
                            ",
,"Ноутбук Lenovo Legion 5 17ACH6, 82K0008HRU,  темно-синий","
                                    190 450
                            ","
                                    113 130
                            ",
,"Ноутбук ASUS Vivobook Pro 16X OLED N7600PC-L2025, 90NB0UI3-M001H0,  серебристый","
                                    159 990
                            ","
                                    94 890
                            ",
,"Ноутбук Lenovo V15-IGL, 82C30027RU,  серый","
                                    25 990
                            ","
                                    132 890
                            ",
,"Ноутбук Lenovo V15-ADA, 82C7008QRU,  серый","
                                    29 990
                            ","
                                    59 890
                            ",
,"Ноутбук DELL Vostro 5415, 5415-0403,  серый","
                                    51 990
                            ","
                                    42 890
                            ",
,"Ноутбук DELL G15 5511, G515-7548,  серый","
                                    86 990
                            ","
                                    108 890
                            ",
,"Ноутбук DELL G15 5510, G515-7098,  темно-серый","
                                    89 990
                            ","
                                    53 890
                            ",
,"Ноутбук Lenovo Thinkbook 15 G2 ITL, 20VE00RERU,  серый","
                                    105 990
                            ","
                                    69 890
                            ",
,"Ноутбук HP 15s-eq1155ur, 22R07EA,  серый","
                                    58 590
                            ","
                                    19 890
                            ",
,"Ноутбук MSI Modern 14 B11MOU-636RU, 9S7-14D334-636,  темно-серый","
                                    74 600
                            ","
                                    43 890
                            ",
,"Ноутбук ASUS L210MA-GJ206T, 90NB0R41-M09030,  синий","
                                    19 990
                            ","
                                    50 470
                            ",
,"Ноутбук ASUS Zenbook Pro 15 OLED UX535LI-H2346T, 90NB0RW1-M10610,  серый","
                                    114 990
                            ","
                                    38 890
                            ",
,"Ноутбук ASUS ZenBook Duo UX482EA-HY219T, 90NB0S41-M03900,  синий","
                                    146 160
                            ","
                                    83 890
                            ",
,"Ноутбук ASUS Vivobook Pro 14 OLED K3400PA-KM046W, 90NB0UY2-M02130,  синий","
                                    67 990
                            ","
                                    67 590
                            ",
,"Ноутбук ASUS A416JA-EB1185W, 90NB0ST2-M21950,  серый","
                                    47 990
                            ","
                                    67 890
                            ",
,"Ноутбук ASUS Vivobook Go 14 E410MA-EK1327W, 90NB0Q15-M40380,  черный","
                                    21 990
                            ","
                                    39 890
                            ",
,"Ноутбук ASUS X515JF-BR240T, 90NB0SW1-M000B0,  серый","
                                    40 200
                            ","
                                    43 890
                            ",
,"Ноутбук ASUS X515JF-BR368T, 90NB0SW1-M000D0,  серый","
                                    50 990
                            ","
                                    34 590
                            ",
,"Ноутбук ASUS X415EA-EB936W, 90NB0TT2-M15430,  серый","
                                    42 990
                            ","
                                    46 690
                            ",
,"Ноутбук ASUS X415EA-EB512, 90NB0TT2-M17960,  серый","
                                    46 990
                            ","
                                    213 970
                            ",
,"Ноутбук ASUS X515JF-BR326T, 90NB0SW2-M05830,  серебристый","
                                    36 990
                            ","
                                    68 890
                            ",
,"Ноутбук-трансформер Lenovo Yoga 7 14ACN6, 82N7008MRU,  серый","
                                    114 990
                            ","
                                    100 890
                            ",
,"Ноутбук-трансформер Lenovo Yoga 6 13ALC6, 82ND005YRU,  синий","
                                    85 990
                            ","
                                    208 890
                            ",
,"Ноутбук Lenovo Legion S7 15ACH6, 82K8001LRU,  черный","
                                    191 070
                            ","
                                    161 890
                            ",
,"Ноутбук HP Omen 17-ck0049ur, 4E1D1EA,  черный","
                                    273 770
                            ","
                                    167 890
                            ",
,"Ноутбук HP Omen 17-ck0048ur, 4E1D0EA,  черный","
                                    284 500
                            ","
                                    299 890
                            ",
,"Ноутбук HP Victus 16-e0093ur, 4E1T3EA,  темно-серебристый","
                                    90 090
                            ","
                                    42 680
                            ",
,"Ноутбук HP Victus 16-d0033ur, 4E1S4EA,  синий","
                                    156 900
                            ","
                                    67 890
                            ",
,"Ноутбук HP Omen 15-ek1023ur, 4L5Z8EA,  черный","
                                    156 990
                            ","
                                    99 890
                            ",
,"Ноутбук-трансформер HP Envy x360 13-bd0013ur, 4L5M6EA,  золотой","
                                    86 490
                            ","
                                    51 890
                            ",
,"Ноутбук HP ProBook 430 G8, 43A09EA,  серебристый","
                                    116 990
                            ","
                                    58 890
                            ",
,"Ноутбук HP EliteBook 855 G8, 459H4EA,  серебристый","
                                    77 990
                            ","
                                    25 890
                            ",
,"Ноутбук Lenovo Thinkbook 15 G2 ITL, 20VE00G4RU,  серый","
                                    65 990
                            ","
                                    114 890
                            ",
,"Ноутбук DELL Vostro 3400, 3400-6008,  черный","
                                    43 780
                            ","
                                    49 790
                            ",
,"Ноутбук DELL Inspiron 7400, 7400-4946,  серебристый","
                                    84 990
                            ","
                                    64 720
                            ",
,"Ноутбук DELL G15 5510, G515-0045,  темно-серый","
                                    139 990
                            ","
                                    105 910
                            ",
,"Ноутбук MSI Pulse GL76 11UCK-238RU, 9S7-17L222-238,  серый","
                                    113 990
                            ","
                                    108 690
                            ",
,"Ноутбук MSI Pulse GL76 11UDK-235RU, 9S7-17L222-235,  серый","
                                    124 990
                            ","
                                    240 110
                            ",
,"Ноутбук MSI Pulse GL76 11UCK-248XRU, 9S7-17L222-248,  серый","
                                    119 290
                            ","
                                    214 710
                            ",
,"Ноутбук MSI Pulse GL66 11UCK-421RU, 9S7-158224-421,  серый","
                                    113 990
                            ","
                                    93 870
                            ",
,"Ноутбук ASUS Vivobook Pro 14 OLED K3400PH-KM108W, 90NB0UX2-M02430,  синий","
                                    113 200
                            ","
                                    151 250
                            ",
,"Ноутбук MSI GF63 Thin 10UD-416RU, 9S7-16R512-416,  черный","
                                    94 990
                            ","
                                    56 030
                            ",
,"Ноутбук ASUS Zenbook Pro 15 OLED UX535LI-H2158T, 90NB0RW1-M07750,  серый","
                                    132 990
                            ","
                                    57 210
                            ",
,"Ноутбук Acer Aspire 3 A315-56-536B, NX.HS5ER.01U,  черный","
                                    59 990
                            ","
                                    57 030
                            ",
,"Ноутбук Acer Aspire 3 A315-58-36JL, NX.ADDER.00W,  серебристый","
                                    42 990
                            ","
                                    50 720
                            ",
,"Ноутбук Lenovo ThinkPad L15 G1 T, 20U3004ERT,  черный","
                                    108 990
                            ","
                                    53 260
                            ",
,"Ноутбук HP 250 G8, 3Z6T0ES,  темно-серебристый","
                                    53 990
                            ","
                                    63 730
                            ",
,"Ноутбук ASUS VivoBook S433JQ-EB189T, 90NB0RD4-M03680,  черный","
                                    69 990
                            ","
                                    109 030
                            ",
,"Ноутбук ASUS L210MA-GJ092T, 90NB0R41-M06100,  синий","
                                    19 990
                            ","
                                    70 290
                            ",
,"Ноутбук Lenovo IdeaPad 3 15IML05, 81WB011QRK,  синий","
                                    43 990
                            ","
                                    75 100
                            ",
,"Ноутбук ASUS X409FA-EK588T, 90NB0MS2-M08820,  серый","
                                    52 290
                            ","
                                    43 790
                            ",
,"Ноутбук Lenovo IdeaPad 3 14ITL6, 82H7009PRU,  синий","
                                    39 990
                            ","
                                    42 190
                            ",
,"Ноутбук Lenovo IdeaPad 3 17ADA05, 81W2009LRK,  серый","
                                    38 990
                            ","
                                    64 570
                            ",
,"Ноутбук Lenovo Thinkbook 15 G3 ACL, 21A40006RU,  серый","
                                    83 990
                            ","
                                    76 390
                            ",
,"Ноутбук Lenovo Thinkbook 15 G3 ACL, 21A40005RU,  серый","
                                    67 690
                            ","
                                    60 890
                            ",
,"Ноутбук Lenovo Thinkbook 15 G3 ACL, 21A40035RU,  серый","
                                    67 990
                            ","
                                    64 890
                            ",
,"Ноутбук Lenovo IdeaPad 3 17ADA05, 81W2008VRK,  серый","
                                    39 990
                            ","
                                    70 710
                            ",
,"Ноутбук Lenovo IdeaPad 3 17ADA05, 81W20090RU,  серый","
                                    43 990
                            ","
                                    51 890
                            ",
,"Ноутбук Lenovo IdeaPad L3 15ITL6, 82HL0036RK,  серый","
                                    34 690
                            ","
                                    81 180
                            ",
,"Ноутбук Lenovo IdeaPad L3 15ITL6, 82HL008WRU,  серый","
                                    46 790
                            ","
                                    49 890
                            ",
,"Ноутбук-трансформер Lenovo ThinkPad X1 Titanium G1 T, 20QA001HRT,  серый","
                                    218 290
                            ","
                                    65 090
                            ",
,"Ноутбук ASUS Zenbook UX325EA-KG268T, 90NB0SL1-M06660,  серый","
                                    68 990
                            ","
                                    190 250
                            ",
,"Ноутбук DELL G3 3500, G315-6729,  черный","
                                    100 990
                            ","
                                    349 090
                            ",
,"Ноутбук Apple MacBook Pro, Z11C0002W,  серый космос","
                                    208 990
                            ","
                                    142 120
                            ",
,"Ноутбук Apple MacBook Air, Z12A0008S,  золотой","
                                    161 990
                            ","
                                    65 290
                            ",
,"Ноутбук Apple MacBook Air, Z1240004L,  серый космос","
                                    167 990
                            ","
                                    61 890
                            ",
,"Ноутбук Apple MacBook Pro, Z11C0002Z,  серый космос","
                                    299 990
                            ","
                                    66 090
                            ",
,"Ноутбук HP 14s-fq0023ur, 2X0J3EA,  черный","
                                    44 500
                            ","
                                    64 890
                            ",
,"Ноутбук HP ProBook 450 G8, 2E9G0EA,  серебристый","
                                    67 990
                            ","
                                    48 890
                            ",
,"Ноутбук Lenovo ThinkPad L13  G2, 20VH001ERT,  черный","
                                    99 990
                            ","
                                    35 610
                            ",
,"Ноутбук HP 250 G7, 214B4ES,  темно-серебристый","
                                    51 990
                            ","
                                    51 380
                            ",
,"Ноутбук HP 250 G7, 1Q3F3ES,  серебристый","
                                    58 990
                            ","
                                    103 620
                            ",
,"Ноутбук Lenovo V15-ADA, 82C7009ERU,  серый","
                                    25 990
                            ","
                                    31 720
                            ",
,"Ноутбук DELL G15 5510, G515-1304,  темно-серый","
                                    114 990
                            ","
                                    68 560
                            ",
,"Ноутбук Lenovo V15-ADA, 82C7000YRU,  серый","
                                    52 810
                            ","
                                    92 650
                            ",
,"Ноутбук DELL Vostro 3510, 3510-4893,  серый","
                                    49 990
                            ","
                                    102 910
                            ",
,"Ноутбук ASUS Vivobook Pro 14X OLED N7400PC-KM024W, 90NB0U44-M02770,  серебристый","
                                    86 990
                            ","
                                    49 840
                            ",
,"Ноутбук Lenovo IdeaPad 5 14ALC05, 82LM009XRU,  темно-серый","
                                    64 900
                            ","
                                    136 990
                            ",
,"Ноутбук ASUS Zenbook 13 OLED UX325EA-KG666W, 90NB0SL1-M00AT0,  серый","
                                    108 580
                            ","
                                    54 890
                            ",
,"Ноутбук MSI Katana GF76 11UC-678XRU, 9S7-17L212-678,  серый","
                                    111 440
                            ","
                                    80 880
                            ",
,"Ноутбук HP Omen 16-c0043ur, 4E1R8EA,  темно-серебристый","
                                    245 790
                            ","
                                    66 860
                            ",
,"Ноутбук HP Omen 16-c0051ur, 4Z2R9EA,  темно-серебристый","
                                    219 790
                            ","
                                    138 290
                            ",
,"Ноутбук ASUS VivoBook X515JA-EJ2120W, 90NB0SR1-M00HL0,  серый","
                                    96 240
                            ","
                                    127 620
                            ",
,"Ноутбук HP Victus 16-d0048ur, 4E0X0EA,  темно-серебристый","
                                    154 850
                            ","
                                    70 180
                            ",
,"Ноутбук HP 15s-fq2016ur, 2X1S3EA,  серый","
                                    57 440
                            ","
                                    62 890
                            ",
,"Ноутбук Lenovo V17 G2 ITL, 82NX00DVRU,  серый","
                                    58 650
                            ","
                                    75 890
                            ",
,"Ноутбук Lenovo V15 Gen2 ITL, 82KB0001RU,  черный","
                                    58 470
                            ","
                                    33 790
                            ",
,"Ноутбук HP 17-cn0092ur, 4E1U8EA,  черный","
                                    52 000
                            ","
                                    93 230
                            ",
,"Ноутбук HP 17-cn0091ur, 4E1U7EA,  черный","
                                    54 610
                            ","
                                    152 280
                            ",
,"Ноутбук HP 17-cn0087ur, 4E1U5EA,  серебристый","
                                    65 340
                            ","
                                    150 190
                            ",
,"Ноутбук Lenovo IP Gaming 3 15IHU6, 82K10011RK,  черный","
                                    111 780
                            ","
                                    158 560
                            ",
,"Ноутбук Lenovo V15 GEN2 ITL, 82KB003CRU,  черный","
                                    70 390
                            ","
                                    116 850
                            ",
,"Ноутбук Lenovo V15 G2 ALC, 82KD002TRU,  черный","
                                    77 000
                            ","
                                    49 790
                            ",
,"Ноутбук HP 15-dw1047ur, 22P84EA,  серый","
                                    43 890
                            ","
                                    54 970
                            ",
,"Ноутбук HP 14s-fq0027ur, 22R21EA,  белый","
                                    42 290
                            ","
                                    80 890
                            ",
,"Ноутбук Lenovo IdeaPad 3 15ARE05, 81W400D8RU,  серый","
                                    66 200
                            ","
                                    65 890
                            ",
,"Ноутбук Lenovo V15-IIL, 82C500A3RU,  серый","
                                    76 490
                            ","
                                    43 890
                            ",
,"Ноутбук HP 250 G8, 2W8Z8EA,  темно-серебристый","
                                    60 990
                            ","
                                    113 390
                            ",
,"Ноутбук Lenovo V15 G2 ITL, 82KB003LRU,  черный","
                                    64 990
                            ","
                                    104 650
                            ",
,"Ноутбук HP 15s-eq2024ur, 3B2X2EA,  серый","
                                    65 900
                            ","
                                    103 160
                            ",
,"Ноутбук-трансформер HP Pavilion x360 14-dy0008ur, 3B3K4EA,  синий","
                                    71 990
                            ","
                                    53 160
                            ",
,"Ноутбук Acer Extensa 15 EX215-52-59VW, NX.EG8ER.00A,  черный","
                                    51 990
                            ","
                                    95 890
                            ",
,"Ноутбук Acer TravelMate P2 TMP215-41-G2, NX.VRYER.005,  черный","
                                    83 230
                            ","
                                    98 890
                            ",
,"Ноутбук Acer Extensa 15 EX215-31-P52D, NX.EFTER.00Y,  черный","
                                    36 110
                            ","
                                    159 890
                            ",
,"Ноутбук Lenovo IdeaPad 1 14ADA05, 82GW008BRK,  серый","
                                    34 330
                            ","
                                    117 890
                            ",
,"Ноутбук Acer Aspire 3 A315-23-R7LH, NX.HVTER.00N,  черный","
                                    49 990
                            ","
                                    149 890
                            ",
,"Ноутбук HP 17-cn0112ur, 61R57EA,  серебристый","
                                    65 190
                            ","
                                    181 840
                            ",
,"Ноутбук-трансформер MSI Summit E16Flip A11UCT-090RU, 9S7-159121-090,  черный","
                                    195 050
                            ","
                                    31 890
                            ",
,"Ноутбук Apple MacBook Pro, MK183RU/A,  серый космос","
                                    349 990
                            ","
                                    29 890
                            ",
,"Ноутбук MSI Pulse GL66 12UEK-289XRU, 9S7-158314-289,  серый","
                                    145 700
                            ","
                                    124 090
                            ",
,"Ноутбук Acer Aspire 3 A317-52-36CD, NX.HZWER.00P,  черный","
                                    65 390
                            ","
                                    123 920
                            ",
,"Ноутбук Lenovo IdeaPad 3 14ALC6, 82KT00RRRU,  серый","
                                    61 990
                            ","
                                    102 890
                            ",
,"Ноутбук-трансформер HP Pavilion x360 14-dy0005ur, 3B3K3EA,  серебристый","
                                    66 190
                            ","
                                    138 190
                            ",
,"Ноутбук Lenovo IdeaPad 1 14ADA05, 82GW008ARK,  голубой","
                                    34 330
                            ","
                                    130 590
                            ",
,"Ноутбук ASUS ExpertBook B1 B1500CEAE-BQ2001R, 90NX0441-M23790,  черный","
                                    64 990
                            ","
                                    176 300
                            ",
,"Ноутбук ASUS ExpertBook L1 L1500CDA-BQ0609T, 90NX0401-M06420,  черный","
                                    48 990
                            ","
                                    161 230
                            ",
,"Ноутбук Acer Aspire 3 A315-34-P0X8, NX.HE3EU.05A,  черный","
                                    35 800
                            ","
                                    153 290
                            ",
,"Ноутбук Lenovo IdeaPad 3 15IIL05, 81WE00X4RE,  серый","
                                    51 720
                            ","
                                    169 400
                            ",
,"Ноутбук HP 470 G8, 3V5J6EA,  серебристый","
                                    106 230
                            ","
                                    116 050
                            ",
,"Ноутбук HP 255 G8, 2W1E0EA,  темно-серебристый","
                                    31 800
                            ","
                                    139 890
                            ",
,"Ноутбук HP 250 G8, 2W9A5EA,  темно-серебристый","
                                    70 290
                            ","
                                    111 580
                            ",
,"Ноутбук HP 255 G8, 32P18EA,  темно-серебристый","
                                    37 690
                            ","
                                    118 890
                            ",
,"Ноутбук HP 250 G8, 2W8W1EA,  серебристый","
                                    94 990
                            ","
                                    43 890
                            ",
,"Ноутбук HP 250 G8, 2W8Y7EA,  серебристый","
                                    105 510
                            ","
                                    54 890
                            ",
,"Ноутбук ASUS Expertbook P2451FA-EB1355, 90NX02N1-M29460,  черный","
                                    50 500
                            ","
                                    50 890
                            ",
,"Ноутбук HP 470 G8, 439T9EA,  серый","
                                    73 990
                            ","
                                    100 550
                            ",
,"Ноутбук HP Victus 16-e0073ur, 4E1K4EA,  темно-серебристый","
                                    137 090
                            ","
                                    99 890
                            ",
,"Ноутбук Lenovo IdeaPad L3 15ITL6, 82HL0054RE,  серый","
                                    54 990
                            ","
                                    84 890
                            ",
,"Ноутбук HP 15s-eq2021ur, 3B2U5EA,  серебристый","
                                    82 780
                            ","
                                    109 890
                            ",
,"Ноутбук HP Victus 16-e0067ur, 4E1K0EA,  синий","
                                    166 890
                            ","
                                    126 890
                            ",
,"Ноутбук HP 15s-eq1159ur, 4E0V8EA,  серебристый","
                                    69 500
                            ","
                                    134 890
                            ",
,"Ноутбук HP 15s-eq2123ur, 601H1EA,  серебристый","
                                    84 680
                            ","
                                    169 890
                            ",
,"Ноутбук HP 15s-eq2124ur, 601H2EA,  серебристый","
                                    75 790
                            ","
                                    83 890
                            ",
,"Ноутбук HP 17-cp0134ur, 5T939EA,  черный","
                                    58 610
                            ","
                                    106 890
                            ",
,"Ноутбук HP Victus 16-e0077ur, 4E1K9EA,  синий","
                                    139 040
                            ","
                                    93 890
                            ",
,"Ноутбук HP Victus 16-e0080ur, 4E1L2EA,  синий","
                                    128 020
                            ","
                                    74 890
                            ",
